fold,task,acc,bacc,kappa,nw_kappa,weighted_f1,loss,auroc
std,2,0.014847098694330738,0.01909520906979605,0.04562283835315157,0.033269360018427556,0.014741344906655775,0.05268508250610835,0.0036155652568133105
mean,3,0.9445859005528442,0.9440214853397361,0.8887404928773845,0.8887404928773845,0.9444685368048995,0.21379355617231352,0.9824179104908005
std,3,0.02607015696670349,0.027182925947674238,0.05283723006732268,0.05283723006732268,0.026243924079052044,0.12498467715359275,0.015220067007754997
mean,4,0.9447761194029851,0.9451905626134302,0.8878292440261724,0.8878292440261724,0.9448261862154309,0.17009242819100207,0.9822141560798547
std,4,0.013432835820895515,0.014122009817796308,0.027331488258732172,0.027331488258732172,0.013427900181411448,0.04441584930590585,0.008572316282119454
mean,5,0.8949392712550608,0.856048396048396,0.7405140860881751,0.7405140860881751,0.8923706563291007,0.2939169655708599,0.9100923921757257
std,5,0.023770561295931247,0.029681871800213273,0.05573800820969297,0.05573800820969297,0.023790554834942804,0.08597383615539968,0.060276205516877256
mean,6,0.94296875,0.8826851851851852,0.7783151324253316,0.7783151324253316,0.9422200816393813,0.21092326320363303,0.9739351851851852
std,6,0.013997244427475717,0.0393579515969704,0.05880392457234565,0.05880392457234565,0.014738314630389935,0.07200693940406142,0.01062608422612937
mean,7,0.7275028213648768,0.6772473704421113,0.7691475430310756,0.6733205391243653,0.746373508055917,0.7463561374223313,0.8536675304648765
std,7,0.09697483387294724,0.11001280185164451,0.07156851076335848,0.09821511210005923,0.08064713260497879,0.16955552150914197,0.0608892246933227
mean,8,0.68763383437555,0.6999776485632672,0.37842534308556103,0.37842534308556103,0.6903750426709486,0.5737172353408941,0.7973480183455686
std,8,0.056761827496853205,0.059825072994747285,0.11079326966679041,0.11079326966679041,0.057121800970685706,0.04492889191296383,0.056626964849619044
mean,9,0.8537037037037039,0.8527878787878788,0.8243636614226872,0.8118103029026036,0.8569198867689286,0.4841158783376146,0.9663674242424243
std,9,0.0513534245328224,0.05328041451758991,0.09000443583619966,0.07746729314100646,0.04915167359171569,0.10743409944505533,0.018814213352721543
0,overall,0.8279528250519347,0.7865742779992665,,,,,
1,overall,0.8716483483641323,0.8477975002384174,,,,,
2,overall,0.8656901512269917,0.8282351602118053,,,,,
3,overall,0.8601650638183488,0.8009083678209976,,,,,
4,overall,0.8446390331294158,0.8055375293242519,,,,,
5,overall,0.8191264303633912,0.786142813653321,,,,,
6,overall,0.830606673426691,0.7948898215505913,,,,,
7,overall,0.8596577807974771,0.823073343239181,,,,,
8,overall,0.8460958997976012,0.7894516667754801,,,,,
9,overall,0.8394103465356357,0.7913213283683367,,,,,
mean,overall,0.8464992552511619,0.8053931809181648,,,,,
std,overall,0.016614331200406732,0.019848934611191603,,,,,
